multiplier,floor,profit_lockin,score,mean_sharpe,mean_sortino,mean_final_nav,worst_hour_final_nav,breach_events,days_below_floor
4.5,0.66,0.14,24,0.733,1.314,210.66,151.33,3,1767
4.5,0.66,0.15,24,0.721,1.304,207.5,157.52,3,1767
4.5,0.66,0.16,24,0.723,1.304,210.09,147.42,3,1767
4.5,0.66,0.17,24,0.754,1.348,219.01,151.53,3,1767
4.5,0.66,0.18,24,0.786,1.388,228.67,175.07,3,1767
4.5,0.66,0.19,24,0.786,1.391,227.92,162.42,3,1767
4.5,0.67,0.01,24,0.633,1.17,179.54,136.31,3,1767
4.5,0.67,0.02,24,0.648,1.193,183.48,136.31,3,1767
4.5,0.67,0.03,24,0.66,1.213,186.15,149.31,3,1767
4.5,0.67,0.04,24,0.659,1.21,187.22,136.31,3,1767
4.5,0.67,0.05,24,0.671,1.228,188.92,153.48,3,1767
4.5,0.67,0.06,24,0.688,1.253,194.4,152.33,3,1767
4.5,0.67,0.07,24,0.684,1.245,193.17,159.4,3,1767
4.5,0.67,0.08,24,0.681,1.239,193.39,132.27,3,1767
4.5,0.67,0.09,24,0.721,1.296,203.57,167.47,3,1767
4.5,0.67,0.1,24,0.705,1.267,198.24,158.39,3,1767
4.5,0.67,0.11,24,0.711,1.284,202.85,156.51,3,1767
4.5,0.67,0.12,24,0.702,1.263,200.24,156.64,3,1767
4.5,0.67,0.13,24,0.683,1.232,195.27,150.42,3,1767
4.5,0.67,0.14,24,0.703,1.272,200.93,166.46,3,1767
4.5,0.67,0.15,24,0.695,1.253,198.97,143.38,3,1767
4.5,0.67,0.16,24,0.701,1.266,202.94,132.27,3,1767
4.5,0.67,0.17,24,0.742,1.326,214.27,136.19,3,1767
4.5,0.67,0.18,24,0.775,1.37,223.56,176.07,3,1767
4.5,0.67,0.19,24,0.765,1.338,220.06,163.43,3,1767
4.5,0.68,0.01,24,0.601,1.115,171.64,119.15,3,1767
4.5,0.68,0.02,24,0.619,1.144,176.2,119.15,3,1767
4.5,0.68,0.03,24,0.633,1.173,179.4,135.3,3,1767
4.5,0.68,0.04,24,0.629,1.154,179.42,117.13,3,1767
4.5,0.68,0.05,24,0.648,1.189,183.17,134.29,3,1767
4.5,0.68,0.06,24,0.672,1.234,189.54,151.46,3,1767
4.5,0.68,0.07,24,0.661,1.211,186.78,153.34,3,1767
4.5,0.68,0.08,24,0.662,1.196,188.65,117.13,3,1767
4.5,0.68,0.09,24,0.713,1.288,201.15,168.48,3,1767
4.5,0.68,0.1,24,0.704,1.271,198.84,159.4,3,1767
4.5,0.68,0.11,24,0.696,1.259,198.22,157.38,3,1767
4.5,0.68,0.12,24,0.67,1.218,190.57,153.34,3,1767
4.5,0.68,0.13,24,0.669,1.222,191.86,137.97,3,1767
4.5,0.68,0.14,24,0.668,1.213,190.69,153.34,3,1767
4.5,0.68,0.15,24,0.661,1.198,189.17,129.24,3,1767
4.5,0.68,0.16,24,0.671,1.212,194.46,117.13,3,1767
4.5,0.68,0.17,24,0.724,1.305,209.53,120.05,3,1767
4.5,0.68,0.18,24,0.764,1.362,219.99,159.4,3,1767
4.5,0.68,0.19,24,0.765,1.349,217.85,164.44,3,1767
4.5,0.69,0.01,24,0.571,1.062,163.9,115.11,3,1767
4.5,0.69,0.02,24,0.59,1.098,168.62,114.1,3,1767
4.5,0.69,0.03,24,0.601,1.116,171.39,118.14,3,1767
4.5,0.69,0.04,24,0.607,1.127,174.13,114.1,3,1767
4.5,0.69,0.05,24,0.618,1.135,175.93,120.16,3,1767
4.5,0.69,0.06,24,0.65,1.196,183.4,140.04,3,1767
4.5,0.69,0.07,24,0.64,1.18,180.98,133.28,3,1767
4.5,0.69,0.08,24,0.645,1.18,185.27,110.06,3,1767
4.5,0.69,0.09,24,0.694,1.263,194.89,160.4,3,1767
4.5,0.69,0.1,24,0.697,1.264,196.87,160.4,3,1767
4.5,0.69,0.11,24,0.673,1.223,191.27,151.46,3,1767
4.5,0.69,0.12,24,0.653,1.198,185.94,133.82,3,1767
4.5,0.69,0.13,24,0.636,1.174,182.35,125.52,3,1767
4.5,0.69,0.14,24,0.639,1.169,182.79,126.22,3,1767
4.5,0.69,0.15,24,0.625,1.133,180.68,115.11,3,1767
4.5,0.69,0.16,24,0.648,1.183,189.37,101.98,3,1767
4.5,0.69,0.17,24,0.705,1.258,202.6,121.06,3,1767
4.5,0.69,0.18,24,0.747,1.331,214.13,160.4,3,1767
4.5,0.69,0.19,24,0.741,1.299,210.82,146.28,3,1767
4.5,0.7,0.01,24,0.553,1.034,158.76,114.1,3,1767
4.5,0.7,0.02,24,0.564,1.054,161.9,113.09,3,1767
4.5,0.7,0.03,24,0.57,1.059,163.61,116.12,3,1767
4.5,0.7,0.04,24,0.58,1.076,166.81,111.07,3,1767
4.5,0.7,0.05,24,0.598,1.103,171.22,116.12,3,1767
4.5,0.7,0.06,24,0.614,1.132,173.46,134.86,3,1767
4.5,0.7,0.07,24,0.602,1.103,171.32,120.16,3,1767
4.5,0.7,0.08,24,0.629,1.154,180.85,111.07,3,1767
4.5,0.7,0.09,24,0.681,1.231,190.58,152.33,3,1767
4.5,0.7,0.1,24,0.68,1.247,191.92,155.6,3,1767
4.5,0.7,0.11,24,0.641,1.186,181.99,141.08,3,1767
4.5,0.7,0.12,24,0.617,1.127,175.74,134.86,3,1767
4.5,0.7,0.13,24,0.587,1.082,170.18,126.56,3,1767
4.5,0.7,0.14,24,0.592,1.085,171.93,113.09,3,1767
4.5,0.7,0.15,24,0.598,1.072,172.76,116.02,3,1767
4.5,0.7,0.16,24,0.64,1.153,187.1,102.99,3,1767
4.5,0.7,0.17,24,0.686,1.238,197.12,122.07,3,1767
4.5,0.7,0.18,24,0.726,1.278,206.78,143.25,3,1767
4.5,0.7,0.19,24,0.736,1.293,207.8,147.29,3,1767
4.5,0.71,0.01,24,0.543,1.023,155.34,114.1,3,1767
4.5,0.71,0.02,24,0.547,1.021,156.88,114.1,3,1767
4.5,0.71,0.03,24,0.552,1.031,158.62,114.1,3,1767
4.5,0.71,0.04,24,0.565,1.056,161.86,112.08,3,1767
4.5,0.71,0.05,24,0.578,1.083,166.07,112.08,3,1767
4.5,0.71,0.06,24,0.584,1.076,165.8,129.67,3,1767
4.5,0.71,0.07,24,0.592,1.088,168.78,114.1,3,1767
4.5,0.71,0.08,24,0.611,1.128,175.04,112.08,3,1767
4.5,0.71,0.09,24,0.664,1.212,186.99,148.34,3,1767
4.5,0.71,0.1,24,0.646,1.195,182.29,146.27,3,1767
4.5,0.71,0.11,24,0.612,1.13,173.64,130.71,3,1767
4.5,0.71,0.12,24,0.58,1.075,167.06,123.45,3,1767
4.5,0.71,0.13,24,0.557,1.023,161.83,111.07,3,1767
4.5,0.71,0.14,24,0.576,1.056,166.42,114.1,3,1767
4.5,0.71,0.15,24,0.585,1.077,170.62,101.98,3,1767
4.5,0.71,0.16,24,0.632,1.148,184.71,104.0,3,1767
4.5,0.71,0.17,24,0.691,1.232,198.87,105.93,3,1767
4.5,0.71,0.18,24,0.713,1.264,201.65,144.26,3,1767
4.5,0.71,0.19,24,0.72,1.268,203.97,147.26,3,1767
4.5,0.72,0.01,24,0.539,1.021,152.95,114.1,3,1767
4.5,0.72,0.02,24,0.541,1.02,154.31,113.09,3,1767
4.5,0.72,0.03,24,0.546,1.029,155.67,115.11,3,1767
4.5,0.72,0.04,24,0.548,1.024,156.94,113.09,3,1767
4.5,0.72,0.05,24,0.567,1.076,162.16,113.09,3,1767
4.5,0.72,0.06,24,0.561,1.036,159.72,121.17,3,1767
4.5,0.72,0.07,24,0.575,1.075,164.44,115.11,3,1767
4.5,0.72,0.08,24,0.612,1.13,174.34,113.09,3,1767
4.5,0.72,0.09,24,0.644,1.186,181.11,140.04,3,1767
4.5,0.72,0.1,24,0.613,1.133,173.1,136.93,3,1767
4.5,0.72,0.11,24,0.58,1.072,165.31,131.75,3,1767
4.5,0.72,0.12,24,0.551,1.009,158.96,121.17,3,1767
4.5,0.72,0.13,24,0.546,1.012,157.88,112.08,3,1767
4.5,0.72,0.14,24,0.562,1.037,162.65,115.01,3,1767
4.5,0.72,0.15,24,0.575,1.068,166.5,102.99,3,1767
4.5,0.72,0.16,24,0.625,1.143,180.93,105.01,3,1767
4.5,0.72,0.17,24,0.682,1.222,195.55,106.94,3,1767
4.5,0.72,0.18,24,0.715,1.267,201.16,144.25,3,1767
4.5,0.72,0.19,24,0.736,1.328,207.35,169.22,3,1767
4.5,0.73,0.01,24,0.537,1.018,150.73,114.1,3,1767
4.5,0.73,0.02,24,0.539,1.022,152.27,114.1,3,1767
4.5,0.73,0.03,24,0.539,1.027,153.25,113.09,3,1767
4.5,0.73,0.04,24,0.541,1.014,154.05,114.1,3,1767
4.5,0.73,0.05,24,0.551,1.044,156.78,114.1,3,1767
4.5,0.73,0.06,24,0.543,1.006,154.89,116.12,3,1767
4.5,0.73,0.07,24,0.57,1.064,162.48,116.12,3,1767
4.5,0.73,0.08,24,0.602,1.128,171.24,114.1,3,1767
4.5,0.73,0.09,24,0.613,1.135,172.18,131.75,3,1767
4.5,0.73,0.1,24,0.581,1.077,165.2,127.6,3,1767
4.5,0.73,0.11,24,0.545,1.001,156.57,118.14,3,1767
4.5,0.73,0.12,24,0.52,0.952,152.35,110.06,3,1767
4.5,0.73,0.13,24,0.528,0.97,153.39,113.09,3,1767
4.5,0.73,0.14,24,0.554,1.022,159.5,115.99,3,1767
4.5,0.73,0.15,24,0.57,1.057,165.01,104.0,3,1767
4.5,0.73,0.16,24,0.618,1.122,177.21,106.02,3,1767
4.5,0.73,0.17,24,0.683,1.213,193.65,107.95,3,1767
4.5,0.73,0.18,24,0.711,1.272,199.07,145.26,3,1767
4.5,0.73,0.19,24,0.726,1.3,203.49,169.48,3,1767
4.5,0.74,0.01,24,0.536,1.017,148.99,114.1,3,1767
4.5,0.74,0.02,24,0.537,1.022,150.31,113.09,3,1767
4.5,0.74,0.03,24,0.535,1.018,150.69,114.1,3,1767
4.5,0.74,0.04,24,0.542,1.026,152.35,115.11,3,1767
4.5,0.74,0.05,24,0.547,1.046,154.4,115.11,3,1767
4.5,0.74,0.06,24,0.538,1.011,153.36,117.13,3,1767
4.5,0.74,0.07,24,0.563,1.063,159.91,110.06,3,1767
4.5,0.74,0.08,24,0.576,1.079,164.09,115.11,3,1767
4.5,0.74,0.09,24,0.58,1.061,163.64,132.78,3,1767
4.5,0.74,0.1,24,0.549,1.015,157.33,115.11,3,1767
4.5,0.74,0.11,24,0.544,1.018,155.25,119.15,3,1767
4.5,0.74,0.12,24,0.526,0.987,152.34,111.07,3,1767
4.5,0.74,0.13,24,0.529,0.977,152.74,114.1,3,1767
4.5,0.74,0.14,24,0.54,0.99,155.77,102.99,3,1767
4.5,0.74,0.15,24,0.584,1.081,167.35,105.01,3,1767
4.5,0.74,0.16,24,0.629,1.158,179.58,107.03,3,1767
4.5,0.74,0.17,24,0.68,1.226,191.79,108.95,3,1767
4.5,0.74,0.18,24,0.7,1.257,194.71,146.26,3,1767
4.5,0.74,0.19,24,0.721,1.295,201.23,170.49,3,1767
4.5,0.75,0.01,24,0.536,1.016,147.37,114.1,3,1767
4.5,0.75,0.02,24,0.534,1.01,148.01,114.1,3,1767
4.5,0.75,0.03,24,0.538,1.032,149.54,115.11,3,1767
4.5,0.75,0.04,24,0.53,0.998,149.11,112.08,3,1767
4.5,0.75,0.05,24,0.539,1.025,151.59,116.12,3,1767
4.5,0.75,0.06,24,0.533,0.996,150.55,112.08,3,1767
4.5,0.75,0.07,24,0.553,1.044,156.45,111.07,3,1767
4.5,0.75,0.08,24,0.56,1.045,160.33,108.04,3,1767
4.5,0.75,0.09,24,0.563,1.048,159.33,121.17,3,1767
4.5,0.75,0.1,24,0.539,1.004,154.12,116.12,3,1767
4.5,0.75,0.11,24,0.518,0.943,148.81,109.05,3,1767
4.5,0.75,0.12,24,0.53,1.002,151.32,112.08,3,1767
4.5,0.75,0.13,24,0.527,0.981,150.98,115.01,3,1767
4.5,0.75,0.14,24,0.538,1.0,155.01,104.0,3,1767
4.5,0.75,0.15,24,0.572,1.062,163.25,106.02,3,1767
4.5,0.75,0.16,24,0.622,1.139,176.5,107.95,3,1767
4.5,0.75,0.17,24,0.668,1.22,187.67,109.96,3,1767
4.5,0.75,0.18,24,0.679,1.208,187.24,166.46,3,1767
4.5,0.75,0.19,24,0.689,1.223,190.93,153.52,3,1767
4.5,0.76,0.01,24,0.536,1.016,145.8,115.11,3,1767
4.5,0.76,0.02,24,0.537,1.015,146.65,115.11,3,1767
4.5,0.76,0.03,24,0.533,1.011,146.99,113.09,3,1767
4.5,0.76,0.04,24,0.531,0.996,147.58,113.09,3,1767
4.5,0.76,0.05,24,0.533,1.013,149.0,112.08,3,1767
4.5,0.76,0.06,24,0.532,1.006,149.26,113.09,3,1767
4.5,0.76,0.07,24,0.543,1.043,153.26,112.08,3,1767
4.5,0.76,0.08,24,0.553,1.038,156.59,109.05,3,1767
4.5,0.76,0.09,24,0.533,0.977,151.95,113.09,3,1767
4.5,0.76,0.1,24,0.532,0.986,150.88,117.13,3,1767
4.5,0.76,0.11,24,0.519,0.969,148.42,110.06,3,1767
4.5,0.76,0.12,24,0.52,0.972,147.72,113.09,3,1767
4.5,0.76,0.13,24,0.53,0.998,150.91,116.02,3,1767
4.5,0.76,0.14,24,0.566,1.066,160.25,105.01,3,1767
4.5,0.76,0.15,24,0.574,1.07,162.98,106.94,3,1767
4.5,0.76,0.16,24,0.614,1.115,172.68,108.95,3,1767
4.5,0.76,0.17,24,0.623,1.097,172.81,110.97,3,1767
4.5,0.76,0.18,24,0.671,1.187,183.62,149.45,3,1767
4.5,0.76,0.19,24,0.665,1.148,180.68,153.34,3,1767
4.5,0.77,0.01,24,0.534,1.011,143.97,114.1,3,1767
4.5,0.77,0.02,24,0.532,1.005,144.52,114.1,3,1767
4.5,0.77,0.03,24,0.532,1.009,145.46,114.1,3,1767
4.5,0.77,0.04,24,0.534,1.008,146.91,114.1,3,1767
4.5,0.77,0.05,24,0.535,1.008,146.83,113.09,3,1767
4.5,0.77,0.06,24,0.533,1.008,148.26,114.1,3,1767
4.5,0.77,0.07,24,0.536,1.03,149.81,113.09,3,1767
4.5,0.77,0.08,24,0.535,0.99,150.47,118.03,3,1767
4.5,0.77,0.09,24,0.532,0.999,150.67,114.1,3,1767
4.5,0.77,0.1,24,0.52,0.96,147.22,118.03,3,1767
4.5,0.77,0.11,24,0.528,1.005,148.5,111.07,3,1767
4.5,0.77,0.12,24,0.517,0.962,145.7,114.1,3,1767
4.5,0.77,0.13,24,0.532,0.987,149.72,117.02,3,1767
4.5,0.77,0.14,24,0.544,0.991,153.49,106.02,3,1767
4.5,0.77,0.15,24,0.578,1.058,160.09,108.04,3,1767
4.5,0.77,0.16,24,0.593,1.062,164.14,109.96,3,1767
4.5,0.77,0.17,24,0.621,1.097,170.91,111.98,3,1767
4.5,0.77,0.18,24,0.646,1.114,176.3,136.01,3,1767
4.5,0.77,0.19,24,0.649,1.122,177.74,135.18,3,1767
4.5,0.78,0.01,24,0.532,1.006,142.2,113.08,3,1767
4.5,0.78,0.02,24,0.528,0.994,142.37,113.08,3,1767
4.5,0.78,0.03,24,0.53,1.0,143.01,115.1,3,1767
4.5,0.78,0.04,24,0.532,1.0,144.32,115.1,3,1767
4.5,0.78,0.05,24,0.531,1.013,145.05,114.09,3,1767
4.5,0.78,0.06,24,0.521,0.981,144.65,115.1,3,1767
4.5,0.78,0.07,24,0.532,1.017,148.12,114.09,3,1767
4.5,0.78,0.08,24,0.53,0.98,147.72,119.03,3,1767
4.5,0.78,0.09,24,0.53,1.001,148.21,115.1,3,1767
4.5,0.78,0.1,24,0.529,1.016,148.21,109.04,3,1767
4.5,0.78,0.11,24,0.527,0.991,147.17,112.07,3,1767
4.5,0.78,0.12,24,0.524,0.969,146.21,115.1,3,1767
4.5,0.78,0.13,24,0.54,1.019,149.04,118.02,3,1767
4.5,0.78,0.14,24,0.567,1.042,156.85,107.02,3,1767
4.5,0.78,0.15,24,0.586,1.054,161.73,109.04,3,1767
4.5,0.78,0.16,24,0.599,1.066,165.84,110.96,3,1767
4.5,0.78,0.17,24,0.625,1.082,173.4,112.98,3,1767
4.5,0.78,0.18,24,0.64,1.109,177.36,133.15,3,1767
4.5,0.78,0.19,24,0.663,1.161,182.81,136.18,3,1767
4.5,0.79,0.01,24,0.529,1.001,140.39,113.03,3,1767
4.5,0.79,0.02,24,0.528,1.003,140.81,112.02,3,1767
4.5,0.79,0.03,24,0.53,1.005,142.12,113.03,3,1767
4.5,0.79,0.04,24,0.529,0.995,142.17,112.02,3,1767
4.5,0.79,0.05,24,0.527,0.995,143.39,115.05,3,1767
4.5,0.79,0.06,24,0.529,0.997,143.53,116.06,3,1767
4.5,0.79,0.07,24,0.525,0.986,144.86,115.05,3,1767
4.5,0.79,0.08,24,0.524,0.983,146.22,119.99,3,1767
4.5,0.79,0.09,24,0.536,1.028,147.57,116.06,3,1767
4.5,0.79,0.1,24,0.521,1.002,145.71,110.0,3,1767
4.5,0.79,0.11,24,0.513,0.954,143.38,113.03,3,1767
4.5,0.79,0.12,24,0.534,0.996,148.17,115.96,3,1767
4.5,0.79,0.13,24,0.531,1.005,147.76,105.96,3,1767
4.5,0.79,0.14,24,0.557,1.009,155.38,107.89,3,1767
4.5,0.79,0.15,24,0.586,1.066,160.7,110.0,3,1767
4.5,0.79,0.16,24,0.605,1.059,167.37,111.93,3,1767
4.5,0.79,0.17,24,0.645,1.159,179.3,113.94,3,1767
4.5,0.79,0.18,24,0.643,1.133,177.42,134.11,3,1767
4.5,0.79,0.19,24,0.662,1.171,182.01,137.13,3,1767
4.5,0.8,0.01,24,0.525,0.991,138.31,112.98,3,1767
4.5,0.8,0.02,24,0.526,0.993,139.59,112.98,3,1767
4.5,0.8,0.03,24,0.52,0.979,139.46,110.96,3,1767
4.5,0.8,0.04,24,0.523,0.992,140.52,112.98,3,1767
4.5,0.8,0.05,24,0.53,1.005,142.59,116.01,3,1767
4.5,0.8,0.06,24,0.532,1.009,142.9,110.96,3,1767
4.5,0.8,0.07,24,0.533,1.014,143.96,116.01,3,1767
4.5,0.8,0.08,24,0.521,0.979,144.41,112.89,3,1767
4.5,0.8,0.09,24,0.524,0.997,144.26,116.92,3,1767
4.5,0.8,0.1,24,0.534,1.032,144.92,110.96,3,1767
4.5,0.8,0.11,24,0.534,1.001,145.24,113.99,3,1767
4.5,0.8,0.12,24,0.524,0.987,146.0,116.92,3,1767
4.5,0.8,0.13,24,0.538,1.021,150.34,106.93,3,1767
4.5,0.8,0.14,24,0.563,1.046,155.03,108.94,3,1767
4.5,0.8,0.15,24,0.579,1.073,163.5,110.87,3,1767
4.5,0.8,0.16,24,0.598,1.06,166.85,112.89,3,1767
4.5,0.8,0.17,24,0.617,1.094,171.43,114.91,3,1767
4.5,0.8,0.18,24,0.633,1.131,175.21,135.06,3,1767
4.5,0.8,0.19,24,0.649,1.179,179.55,138.09,3,1767
4.5,0.81,0.01,24,0.52,0.982,136.67,111.92,3,1767
4.5,0.81,0.02,24,0.521,0.981,137.1,111.92,3,1767
4.5,0.81,0.03,24,0.517,0.971,137.31,111.92,3,1767
4.5,0.81,0.04,24,0.521,0.985,138.87,113.94,3,1767
4.5,0.81,0.05,24,0.515,0.969,139.45,111.92,3,1767
4.5,0.81,0.06,24,0.522,1.004,140.74,111.92,3,1767
4.5,0.81,0.07,24,0.512,0.949,139.82,109.91,3,1767
4.5,0.81,0.08,24,0.523,0.98,142.26,113.94,3,1767
4.5,0.81,0.09,24,0.525,1.006,142.88,108.9,3,1767
4.5,0.81,0.1,24,0.517,0.969,141.58,111.92,3,1767
4.5,0.81,0.11,24,0.523,0.976,142.41,114.86,3,1767
4.5,0.81,0.12,24,0.522,0.996,143.31,117.88,3,1767
4.5,0.81,0.13,24,0.531,0.99,147.89,107.81,3,1767
4.5,0.81,0.14,24,0.561,1.067,155.25,109.91,3,1767
4.5,0.81,0.15,24,0.562,1.03,159.24,111.84,3,1767
4.5,0.81,0.16,24,0.569,1.014,160.23,113.85,3,1767
4.5,0.81,0.17,24,0.59,1.043,163.59,136.19,3,1767
4.5,0.81,0.18,24,0.596,1.072,165.34,136.02,3,1767
4.5,0.81,0.19,24,0.598,1.077,166.75,139.04,3,1767
4.5,0.82,0.01,24,0.515,0.97,134.31,110.86,3,1767
4.5,0.82,0.02,24,0.518,0.974,135.03,110.86,3,1767
4.5,0.82,0.03,24,0.52,0.985,136.82,112.88,3,1767
4.5,0.82,0.04,24,0.52,0.978,136.73,110.86,3,1767
4.5,0.82,0.05,24,0.52,0.975,137.61,112.88,3,1767
4.5,0.82,0.06,24,0.505,0.946,137.32,112.8,3,1767
4.5,0.82,0.07,24,0.518,0.98,140.7,110.86,3,1767
4.5,0.82,0.08,24,0.515,0.979,140.09,114.81,3,1767
4.5,0.82,0.09,24,0.514,0.982,139.59,109.86,3,1767
4.5,0.82,0.1,24,0.524,0.975,140.37,112.88,3,1767
4.5,0.82,0.11,24,0.51,0.951,139.1,115.82,3,1767
4.5,0.82,0.12,24,0.524,1.004,143.72,106.83,3,1767
4.5,0.82,0.13,24,0.532,1.032,148.18,108.85,3,1767
4.5,0.82,0.14,24,0.536,1.021,150.22,110.86,3,1767
4.5,0.82,0.15,24,0.544,0.988,154.3,112.8,3,1767
4.5,0.82,0.16,24,0.559,1.009,157.01,114.81,3,1767
4.5,0.82,0.17,24,0.56,0.996,156.6,133.95,3,1767
4.5,0.82,0.18,24,0.564,1.036,160.13,118.84,3,1767
4.5,0.82,0.19,24,0.557,1.016,158.76,123.61,3,1767
4.5,0.83,0.01,24,0.514,0.968,132.72,110.82,3,1767
4.5,0.83,0.02,24,0.515,0.973,133.65,109.81,3,1767
4.5,0.83,0.03,24,0.509,0.956,134.03,110.82,3,1767
4.5,0.83,0.04,24,0.516,0.981,134.91,111.82,3,1767
4.5,0.83,0.05,24,0.523,0.986,136.4,113.84,3,1767
4.5,0.83,0.06,24,0.519,0.986,137.2,113.84,3,1767
4.5,0.83,0.07,24,0.516,0.978,138.34,111.75,3,1767
4.5,0.83,0.08,24,0.51,0.977,137.95,107.79,3,1767
4.5,0.83,0.09,24,0.507,0.942,137.07,110.82,3,1767
4.5,0.83,0.1,24,0.502,0.927,136.61,113.76,3,1767
4.5,0.83,0.11,24,0.501,0.95,137.2,116.78,3,1767
4.5,0.83,0.12,24,0.515,1.011,144.08,107.72,3,1767
4.5,0.83,0.13,24,0.515,0.981,144.11,109.81,3,1767
4.5,0.83,0.14,24,0.5,0.895,143.98,111.75,3,1767
4.5,0.83,0.15,24,0.512,0.916,146.32,113.76,3,1767
4.5,0.83,0.16,24,0.525,0.957,149.78,115.85,3,1767
4.5,0.83,0.17,24,0.531,0.963,150.3,117.87,3,1767
4.5,0.83,0.18,24,0.528,0.967,150.35,119.88,3,1767
4.5,0.83,0.19,24,0.524,0.973,150.8,121.85,3,1767
4.5,0.84,0.01,24,0.508,0.955,130.75,109.76,3,1767
4.5,0.84,0.02,24,0.506,0.948,131.43,110.77,3,1767
4.5,0.84,0.03,24,0.505,0.938,131.51,111.78,3,1767
4.5,0.84,0.04,24,0.508,0.955,133.45,108.75,3,1767
4.5,0.84,0.05,24,0.509,0.972,134.34,109.76,3,1767
4.5,0.84,0.06,24,0.51,0.947,135.06,114.72,3,1767
4.5,0.84,0.07,24,0.508,0.965,135.67,112.78,3,1767
4.5,0.84,0.08,24,0.504,0.962,135.13,108.75,3,1767
4.5,0.84,0.09,24,0.51,0.938,135.31,111.78,3,1767
4.5,0.84,0.1,24,0.512,0.963,135.82,114.72,3,1767
4.5,0.84,0.11,24,0.507,0.968,138.59,106.74,3,1767
4.5,0.84,0.12,24,0.509,0.965,139.89,108.75,3,1767
4.5,0.84,0.13,24,0.502,0.916,140.07,110.77,3,1767
4.5,0.84,0.14,24,0.52,0.966,145.47,112.71,3,1767
4.5,0.84,0.15,24,0.513,0.949,145.95,114.72,3,1767
4.5,0.84,0.16,24,0.506,0.946,145.93,116.74,3,1767
4.5,0.84,0.17,24,0.504,0.952,146.11,118.8,3,1767
4.5,0.84,0.18,24,0.503,0.963,146.67,102.71,3,1767
4.5,0.84,0.19,24,0.479,0.886,142.89,103.72,3,1767
4.5,0.85,0.01,24,0.503,0.937,128.45,108.71,3,1767
4.5,0.85,0.02,24,0.504,0.945,129.46,109.71,3,1767
4.5,0.85,0.03,24,0.503,0.946,130.26,109.71,3,1767
4.5,0.85,0.04,24,0.509,0.954,131.65,113.67,3,1767
4.5,0.85,0.05,24,0.492,0.917,131.02,110.65,3,1767
4.5,0.85,0.06,24,0.505,0.944,133.42,109.71,3,1767
4.5,0.85,0.07,24,0.5,0.953,133.33,106.69,3,1767
4.5,0.85,0.08,24,0.501,0.934,133.34,109.71,3,1767
4.5,0.85,0.09,24,0.5,0.923,133.18,112.67,3,1767
4.5,0.85,0.1,24,0.518,1.005,135.89,115.68,3,1767
4.5,0.85,0.11,24,0.489,0.925,135.76,107.66,3,1767
4.5,0.85,0.12,24,0.499,0.942,138.24,109.71,3,1767
4.5,0.85,0.13,24,0.504,0.951,142.04,111.66,3,1767
4.5,0.85,0.14,24,0.509,0.965,143.37,113.67,3,1767
4.5,0.85,0.15,24,0.493,0.921,141.76,115.68,3,1767
4.5,0.85,0.16,24,0.49,0.928,142.08,117.7,3,1767
4.5,0.85,0.17,24,0.487,0.925,141.99,102.67,3,1767
4.5,0.85,0.18,24,0.488,0.926,142.26,103.67,3,1767
4.5,0.85,0.19,24,0.481,0.886,140.58,104.68,3,1767
4.5,0.86,0.01,24,0.502,0.941,127.07,108.66,3,1767
4.5,0.86,0.02,24,0.503,0.944,127.91,108.66,3,1767
4.5,0.86,0.03,24,0.503,0.941,128.63,107.65,3,1767
4.5,0.86,0.04,24,0.504,0.946,129.52,110.67,3,1767
4.5,0.86,0.05,24,0.496,0.934,129.81,111.62,3,1767
4.5,0.86,0.06,24,0.498,0.937,131.02,110.67,3,1767
4.5,0.86,0.07,24,0.495,0.942,130.69,107.65,3,1767
4.5,0.86,0.08,24,0.511,0.954,132.22,110.67,3,1767
4.5,0.86,0.09,24,0.478,0.861,128.76,113.63,3,1767
4.5,0.86,0.1,24,0.488,0.937,133.83,106.59,3,1767
4.5,0.86,0.11,24,0.5,0.974,136.18,108.66,3,1767
4.5,0.86,0.12,24,0.503,0.96,139.63,110.61,3,1767
4.5,0.86,0.13,24,0.506,0.963,140.72,112.62,3,1767
4.5,0.86,0.14,24,0.503,0.965,141.3,114.66,3,1767
4.5,0.86,0.15,24,0.483,0.911,138.84,116.64,3,1767
4.5,0.86,0.16,24,0.48,0.916,138.93,102.62,3,1767
4.5,0.86,0.17,24,0.482,0.919,139.33,103.63,3,1767
4.5,0.86,0.18,24,0.464,0.86,137.08,104.63,3,1767
4.5,0.86,0.19,24,0.493,0.921,139.88,105.64,3,1767
4.5,0.87,0.01,24,0.498,0.93,125.07,107.61,3,1767
4.5,0.87,0.02,24,0.495,0.924,125.7,107.61,3,1767
4.5,0.87,0.03,24,0.491,0.919,125.99,108.61,3,1767
4.5,0.87,0.04,24,0.493,0.936,127.72,107.61,3,1767
4.5,0.87,0.05,24,0.489,0.915,128.39,107.61,3,1767
4.5,0.87,0.06,24,0.498,0.961,129.65,105.6,3,1767
4.5,0.87,0.07,24,0.492,0.913,128.64,108.61,3,1767
4.5,0.87,0.08,24,0.493,0.916,129.08,111.57,3,1767
4.5,0.87,0.09,24,0.495,0.95,131.57,105.6,3,1767
4.5,0.87,0.1,24,0.493,0.94,132.19,107.61,3,1767
4.5,0.87,0.11,24,0.492,0.931,135.69,109.56,3,1767
4.5,0.87,0.12,24,0.498,0.946,137.49,111.57,3,1767
